holed_1,holed_2,holed_3,holed_4,holed_5,holed_6,holed_7,holed_8,holed_9,holed_10,holed_11,holed_12,holed_13,holed_14,holed_15,holed_16,holed_17,holed_18,holed_19,holed_20,holed_21,holed_22,holed_23,holed_24,holed_25,holed_26,holed_27,holed_28,holed_29,holed_30,holed_31,holed_32,holed_33,holed_34,holed_35,holed_36,holed_37,holed_38,holed_39,holed_40,holed_41,holed_42,holed_43,holed_44,holed_45,holed_46,holed_47,holed_48,holed_49,holed_50
1386.0,740.0,23.36608,738.0,209.0,82.0,118.0,877.0,189.0,435.0,350.0,640.0,78.0,1189.0,109.0,117.0,1967.0,970.0,112.0,1143.0,177.0,41.0,137.0,326.0,0.0,74.0,153.0,17.563623,484.0,482.0,99.0,45.0,49.0,142.0,236.0,0.0,61.0,75.0,60.0,359.0,72.0,160.0,108.0,998.0,433.0,285.0,392.0,24.0,50.79861,0.0
1170.0,1146.0,23.576927,972.0,1040.0,123.0,123.0,260.0,171.0,405.0,200.0,611.0,70.0,891.0,118.0,103.0,2240.0,439.0,135.0,1049.0,163.0,42.0,159.0,992.0,0.0,62.0,160.0,17.088594,47.0,509.0,87.0,80.0,5.0,163.0,194.0,1.785815,151.0,64.0,72.713264,403.0,109.0,20.0,103.0,1002.0,649.0,118.0,326.0,47.0,51.675064,0.0
833.0,540.0,23.787777,377.0,1772.0,139.0,139.0,494.0,132.0,436.0,169.67894,655.0,50.0,1221.0,142.0,93.0,1594.0,1008.0,51.0,1092.0,110.0,45.0,137.0,1022.0,0.0,92.0,164.0,16.921656,88.0,405.0,98.0,32.0,5.0,143.0,224.2828,0.0,55.0,60.0,59.0,435.0,293.0,1.0,57.0,920.0,556.0,127.0,363.0,5.0,71.0,0.0
1490.0,571.0,23.998629,29.0,1910.0,98.0,123.0,471.0,174.0,518.0,107.0,675.0,126.0,852.0,132.0,87.0,843.0,415.0,24.0,957.0,141.0,48.0,115.0,371.0,0.0,58.0,165.0,17.183065,77.0,460.0,350.0,45.0,2.0,132.0,251.0,0.0,77.0,63.0,175.0,395.0,302.0,50.0,79.381516,1004.0,618.0,130.0,391.0,68.0,39.0,0.0
2426.0,376.0,24.209478,18.0,2031.0,118.0,144.0,387.0,165.64348,450.0,91.0,677.0,205.777,525.0,142.0,312.0,2056.0,786.0,39.0,968.0,201.0,51.0,118.0,342.0,0.0,151.0,170.0,16.970596,28.0,648.0,87.0,86.0,51.0,154.0,230.0,0.0,85.0,59.0,41.0,555.0,314.0,8.0,47.0,995.0,404.0,129.0,341.0,14.0,31.0,0.0
512.0,529.0,24.420328,234.0,1979.0,115.57586,129.0,417.0,145.37054,498.0,98.0,677.0,257.0,640.0,148.0,239.0,534.0,721.0,38.990055,1000.0,178.0,55.0,153.0,375.0,0.0,79.0,175.0,16.77048,101.0,745.0,82.0,52.0,73.0,64.0,234.0,0.0,45.0,62.0,47.0,634.0,104.0,90.0,33.0,1036.0,584.0,123.0,302.0,7.0,43.0,0.0
622.0,649.0,24.631178,247.0,1807.0,104.0,121.0,404.0,91.0,460.0,100.0,677.0,166.0,464.0,179.0,77.0,382.0,349.0,20.0,1003.2393,163.0,43.0,120.0,421.0,0.0,132.0,171.0,16.886358,66.0,720.0,119.0,78.0,52.0,105.21989,238.0,0.0,93.0,58.0,52.0,540.0,101.0,8.0,35.0,1128.0,436.0,133.0,381.0,29.0,35.0,0.0
35.0,696.0,24.842026,54.0,1565.0,145.0,123.0,456.0,82.0,413.0,65.0,677.0,87.0,361.0,187.0,83.0,570.5848,934.0,35.0,1008.0,254.0,56.0,154.0,694.0,0.0,35.0,173.78111,17.152042,125.0,470.0,163.0,104.0,68.0,139.0,234.0,0.0,69.0,55.0,51.0,444.0,110.0,5.0,72.0,1076.0,509.0,136.0,410.0,9.0,23.0,0.0
57.0,421.0,25.052876,28.0,1304.0,102.0,94.0,423.0,97.0,364.0,98.00344,689.4088,96.0,342.0,174.0,77.0,277.0,302.0,47.0,1004.7277,160.82063,58.0,190.0,399.0,0.0,101.0,171.0,14.0,59.0,391.0,536.0,134.0,32.0,91.0,247.0,0.0,69.0,55.0,79.0,427.0,61.0,0.0,82.0,1152.0,727.0,131.0,433.0,0.0,44.0,0.0
58.0,968.0,25.263727,21.0,1340.0,99.0,136.0,507.0,193.0,349.0,106.56286,677.0,94.0,314.0,188.0,90.0,637.0,458.0,28.0,999.55664,134.0,69.0,109.0,421.0,0.0,82.0,173.0,17.0,47.0,500.0,572.0,231.0,6.0,129.0,247.0,0.0,65.0,54.0,49.0,404.0,70.0,0.0,81.14817,1229.0,459.0,155.0,470.0,41.0,22.0,0.45358837
180.0,925.0,25.474577,7.0,329.0,101.0,141.0,760.0,262.0,225.0,86.0,677.0,91.0,332.0,142.0,109.0,1613.0,1509.0,50.0,977.0,84.0,44.0,123.0,482.39236,0.0,83.0,193.0,17.0,119.0,368.0,394.0,137.0,2.0,95.0,243.0,0.0,81.0,53.0,63.0,397.9674,95.0,2.0,68.0,1185.0,492.0,209.0,493.0,1.0,45.0,0.0
139.0,554.0,25.685427,1.0,208.0,103.0,130.3678,631.0,253.0,539.0,85.0,677.0,98.0,326.0,183.0,86.0,1516.0,339.0,46.0,1179.0,93.0,59.0,152.0,512.3691,0.0,29.0,200.0,17.0,210.0,283.0,360.0,98.89633,61.0,144.0,251.0,0.0,84.42186,57.0,98.0,387.54697,131.0,144.0,113.0,1386.0,512.39526,195.0,591.0,13.0,44.0,0.45358837
350.0,615.0,25.896276,0.0,166.0,100.0,118.0,725.0,326.0,1333.0,116.0,672.0,105.0,328.0,176.0,105.0,225.0,1027.0,19.0,1223.0,135.0,53.0,113.0,541.0,0.45358837,220.0,203.85208,19.0,178.0,216.0,108.0,63.0,65.0,81.0,245.0,0.0,82.0,54.0,87.0,381.0,127.0,14.0,190.0,1455.0,424.0,209.0,597.0,43.0,34.0,0.0
557.0,881.0,26.108055,0.0,230.0,97.0,119.0,631.0,380.77237,1815.0,264.0,675.0,185.0,335.0,174.0,165.0,859.0,713.0,47.0,1197.2831,128.0,64.0,130.0,913.0,0.45358837,195.08302,199.0,21.0,113.0,176.0,112.0,101.0,41.0,147.0,254.0,0.0,70.0,53.0,112.0,350.0,143.0,13.0,293.0,1418.0,564.0,267.0,682.0,1.0,79.0,0.0
365.0,406.0,26.323725,0.0,336.0,163.0,109.0,675.0,419.0,1398.0,167.0,697.55774,75.0,354.0,161.0,157.0,1456.0,1096.0,58.0,1204.0,142.0,49.0,171.0,580.88513,0.0,168.46292,187.0,17.0,192.0,323.10077,277.0,124.0,30.0,51.0,297.0,0.0,74.0,56.226902,190.0,338.0,158.0,54.0,279.0,1504.0,661.0,212.0,728.0,64.0,68.43555,0.0
481.0,1175.0,26.53939,0.0,344.0,170.0,133.0,1626.0,220.0,410.0,505.0,659.0,45.0,359.0,195.0,148.0,789.0,971.0,37.0,1155.0,159.0,82.0,166.0,437.0,0.0,140.06683,192.0,16.0,41.0,536.6609,217.0,85.840576,3.0,152.0,239.0,0.0,121.0,54.0,191.0,327.0,138.0,83.0,150.0,1488.0,692.0,173.0,858.0,13.0,52.532417,0.0
881.0,422.0,26.636251,1.0,309.0,144.0,137.0,557.0,226.0,691.0,408.0,870.38885,92.0,357.0,192.0,136.0,928.0,697.0,67.0,1157.0,264.0,95.643425,167.0,398.0,0.0,118.83917,202.31491,12.0,169.0,659.0,139.0,67.0,2.0,119.0,271.0,0.45358837,185.0,56.0,172.25513,328.0,188.0,122.0,159.0,1294.0,680.0,172.0,733.0,6.0,37.0,0.0
855.0,708.0,26.648071,0.0,287.0,133.0,173.0,524.0,605.0,1485.0,180.0,1161.0,58.0,364.0,194.0,151.0,1552.0,676.0,37.0,1186.0,246.0,104.0,183.0,473.0,0.0,89.0,210.35188,13.0,28.0,644.0,150.0,65.0,32.0,96.0,263.0,0.0,151.0,53.0,154.40431,354.81857,157.0,279.0,118.0,1229.8075,718.0,169.0,688.0,80.0,51.0,0.0
563.0,618.0,26.996483,1.785815,261.0,140.0,176.0,470.0,518.0,2001.0,150.0,1287.0,111.0,353.0,207.0,142.0,110.0,269.0,51.0,1165.0,118.0,104.384895,125.0,579.0,0.0,104.0,208.0,36.33566,68.0,611.0,205.0,72.0,78.0,188.0,362.0,0.0,96.0,54.0,125.0,382.0,154.0,178.0,110.0,1173.396,1122.0,161.0,559.0,76.27438,58.0,0.0
728.0,580.0,27.924837,0.0,273.0,115.0,158.14612,566.7935,469.0,2062.0,140.49977,890.0,99.0,348.0,205.0,152.0,255.0,651.0,52.0,1160.0,117.0,98.340225,111.0,490.0,0.0,130.0,202.0,74.0,176.0,464.0,216.0,61.0,9.0,106.0,452.0,0.0,82.0,56.0,116.0,343.0,141.0,199.0,98.0,1143.0,1047.0,178.0,494.0,59.0,49.0,0.0
600.0,813.0,27.621937,0.0,228.68309,128.0,131.0,474.0,374.0,2163.0,105.0,926.0,79.0,354.0,198.84146,132.0,134.0,208.0,35.0,1164.0,164.0,90.0,169.0,627.0,0.0,122.0,231.0,16.0,114.0,475.0,95.0,67.0,0.0,122.0,427.0,0.0,80.0,55.0,126.0,341.0,142.0,108.23423,126.0,1132.0,1518.0,320.0,451.0,7.0,50.0,0.0
629.0,281.0,28.13824,0.0,314.0,110.0,218.0,726.05707,292.0,1882.0,88.0,1520.0,77.0,347.0,195.0,149.0,101.0,73.0,35.0,1186.0,192.0,111.0,125.0,526.0,0.0,122.0,173.0,19.0,80.00686,469.0,92.0,29.0,0.0,119.1207,271.0,0.45358837,73.0,55.0,111.0,330.0,118.0,9.0,469.0,1048.0,676.0,322.0,479.0,17.0,38.0,0.0
706.12866,264.0,27.857016,0.0,270.0,114.0,171.0,1453.0,338.0,1840.0,88.0,1468.0,43.0,387.0,174.10658,152.0,77.0,863.0,45.14767,1161.872,167.0,67.0,126.0,558.0,0.0,107.0,519.0,19.0,35.0,516.0,69.0,56.0,1.0,100.0,249.0,0.0,58.0,57.0,77.0,404.0,120.0,127.0,444.0,1003.0,602.0,267.0,449.0,11.0,48.0,0.0
833.0,96.0,28.303396,0.0,241.0,91.0,156.0,376.0,362.0,1723.0,84.0,1361.0,73.0,386.0,162.0,124.0,281.0,580.0,49.887737,1183.018,120.0,40.0,138.0,540.0,0.0,99.0,429.0,18.0,35.0,376.0,125.0,41.0,63.0,142.0,224.0,0.0,394.0,59.0,85.0,426.0,127.0,73.0,417.0,877.0,673.0,233.0,414.0,6.0,52.0,0.0
637.0,154.0,27.463366,5.5978265,223.0,91.0,136.0,400.0,314.0,1859.0,82.0,1024.0,65.396614,389.0,156.0,106.0,194.0,115.0,59.0,1193.0,87.0,43.285793,191.0,850.0,0.0,84.0,185.0,21.474026,31.0,427.0,133.89688,39.0,44.0,104.0,265.0,0.0,409.0,61.0,50.0,440.0,106.0,65.07144,266.0,924.0,608.0,167.0,437.0,7.4726734,55.0,0.45358837
998.3658,154.0,26.0,8.653599,216.0,81.0,114.0,473.0,340.0,1152.0,84.0,893.0,62.0,365.0,122.0,117.0,164.0,602.0,26.0,1216.0,96.0,40.63448,129.0,1106.0,0.45358837,70.0,230.0,16.0,79.0,340.0,124.48135,62.0,53.0,117.0,269.0,0.0,156.39383,64.0,54.0,450.0,106.0,70.88082,160.9919,1095.0,893.0,162.0,457.0,7.9556236,49.0,0.45358837
578.0,166.0,17.0,11.039735,569.5096,85.0,101.0,505.0,360.0,1529.0,78.0,698.0,59.0,375.0,144.0,116.0,182.0,518.0,36.0,1370.0,123.0,40.237965,139.0,777.0,0.45358837,100.0,222.0,16.0,58.0,300.0,118.634384,35.0,2.0,104.0,230.0,0.0,40.0,57.0,61.96125,457.0,108.0,77.304504,64.0,997.0,483.0,169.0,407.0,6.6562004,38.0,0.45358837
385.0,885.0,15.0,11.896233,1588.5624,85.0,115.0,504.0,388.0,1463.0,90.67353,675.0,30.0,370.0,125.0,96.0,236.0,392.0,52.0,1233.0823,136.0,41.627983,126.0,615.0,0.0,58.0,215.0,15.0,42.0,408.0,122.22341,42.0,0.0,145.0,360.0,0.0,58.0,57.0,52.0,447.0,97.0,59.133152,64.0,1081.0,620.0,174.0,463.0,8.168257,44.0,0.45358837
1122.0,1156.0,17.0,13.61002,1921.0,78.0,122.0,541.0,462.0,1109.0,96.0,611.0,47.0,373.0,91.0,81.0,212.0,766.0,34.0,1162.0,97.0,39.728687,122.0,578.0,0.45358837,49.0,209.0,15.0,51.509804,528.0,122.11254,59.0,0.0,113.0,418.0,0.0,46.0,59.660625,47.0,478.0,415.0,71.43095,70.0,850.0,588.0,165.0,474.0,10.06672,40.0,0.45358837
2122.0,1134.0,29.0,15.048368,1625.0,86.0,121.0,558.0,413.0,1554.0,107.0,670.0,54.0,388.0,125.0,108.0,206.02455,145.0,29.0,1276.0,85.0,41.840836,143.80719,635.0,0.0,72.0,215.0,16.0,38.0,481.0,122.62743,60.165127,10.0,133.0,227.0,0.0,73.0,58.0,56.0,435.0,374.0,66.59518,70.0,918.0,565.0,164.0,477.0,8.847951,46.0,0.45358837
896.0,928.0,14.0,16.439545,1454.0,76.0,160.0,585.0,411.0,1506.0,104.0,640.0,54.0,404.0,134.0,99.0,279.0,1585.0,41.0,1028.3313,80.0,43.318584,166.0,1342.0,0.45358837,41.0,215.0,14.0,19.0,428.0,118.92126,58.0,69.0,128.0,263.0,0.0,82.0,57.0,44.0,367.0,326.0,65.457504,65.0,951.0,618.5141,168.0,445.0,9.785121,43.0,0.45358837
939.0,1025.0,30.0,17.798359,1016.0,81.0,155.0,826.0,374.0,1065.0,102.0,731.0,26.0,412.0,106.0,99.0,267.0,208.0,51.0,806.0,102.0,43.10331,162.0,1451.0,0.45358837,83.0,224.0,14.0,29.0,420.0,117.2277,55.62439,50.0,132.0,209.0,0.0,68.0,48.0,60.0,318.07773,318.0,63.731106,63.0,1006.0,676.0,169.0,386.0,9.830818,38.0,0.45358837
1077.0,749.0,19.0,19.143867,1466.0,73.0,143.0,551.0,378.0,742.0,109.0,719.0,47.0,427.63702,106.0,57.0,228.0,876.0,16.0,959.0,125.0,42.778946,151.0,1452.0,0.0,38.0,212.0,14.0,69.0,421.0,116.75837,49.0,2.0,87.0,273.0,0.0,87.0,60.0,53.0,245.49661,372.0,61.87838,74.0,895.0,613.0,187.0,259.0,9.886462,41.180378,0.45358837
355.0,328.0,23.0,20.507864,1487.0,72.0,155.0,1024.0,375.0,529.0,91.0,898.0,43.0,437.4859,126.0,84.0,188.0,926.0,65.0,954.0,126.0,42.61343,124.0,1410.0,0.0,71.0,223.0,16.0,81.0,361.0,116.134705,47.0,0.0,135.0,295.0,0.0,105.34174,64.0,51.0,152.96542,264.0,60.186665,80.0,1030.0,560.0,157.0,254.0,10.157435,32.0,0.45358837
1430.0,565.0,24.0,21.719072,1394.0,70.0,155.0,727.0,312.0,564.0,103.0,845.0,58.0,451.59494,155.0,82.242065,74.0,1079.0,18.0,1099.0,135.0,42.6335,160.0,1546.0,0.0,55.0,227.0,15.0,34.0,384.0,115.14941,52.0,0.0,130.0,251.0,0.0,98.0,65.0,48.0,100.0,278.0,58.73756,69.0,1009.0,652.0,171.0,272.0,10.208646,53.39253,0.45358837
1045.2473,488.0,13.0,23.341402,1508.0,76.0,133.0,540.0,288.0,595.0,121.0,826.0,53.0,469.0,142.0,72.0,205.0,401.0,32.817375,945.0,116.0,42.65357,115.0,1957.0,0.0,88.0,226.0,16.0,37.0,414.29922,114.16408,49.0,5.0,104.0,266.0,25.0,88.0,65.0,54.0,91.0,249.77571,57.28845,149.0,982.0,670.0,167.62943,282.0,10.259856,46.856796,0.45358837
900.0,1045.0,17.0,24.831142,761.0,72.0,181.0,600.0,257.0,613.0,88.0,806.0,45.0,452.0,142.0,96.45608,1083.0,659.0,36.0,944.0,88.0,42.673634,137.0,1829.0,0.0,36.0,227.0,16.0,23.0,430.0,113.17878,57.0,80.0,128.0,233.0,25.0,53.0,63.0,239.0,122.0,261.0,55.839344,120.42472,991.0,527.0,159.0,284.0,10.311067,89.0,0.45358837
810.0,1150.0,18.0,26.355661,181.0,90.0,271.0,611.0,279.0,607.0,138.0,851.0,37.0,435.0,149.0,119.0,1920.0,543.0,21.0,1064.0,84.0,42.693707,147.0,1771.0,0.0,98.0,226.0,18.0,46.0,431.0,112.19347,55.0,48.0,182.0,228.0,237.0,54.0,63.0,217.0,417.0,138.0,54.39072,89.0,1242.0,550.0,175.0,283.0,10.362277,40.0,0.45358837
686.0,244.0,25.0,27.918589,55.0,67.0,285.0,1562.0,296.0,590.0,116.0,1062.0,63.0,565.0,179.0,99.0,2111.0,1004.0,64.0,1112.0,275.0,42.713783,154.0,1401.0,0.0,61.0,222.0,17.0,47.0,477.0,111.20816,119.0,1.0,101.0,241.0,684.0,117.0,64.0,203.0,110.0,114.0,52.943405,80.0,1381.3937,611.0,153.0,280.0,10.4134865,76.0,0.45358837
773.0,336.0,18.0,29.481512,141.0,79.0,258.0,1611.0,294.0,560.0,375.0,872.0,74.0,608.0,161.0,80.0,2111.0,1107.0,21.0,1177.0,283.0,42.733852,144.0,1593.0,0.0,135.0,222.0,16.0,122.0,530.0,110.22286,46.0,0.0,154.0,244.0,818.0,109.54033,69.0,228.0,75.0,101.34015,51.496098,177.0,1533.0,640.0,150.0,285.0,10.46477,67.0,0.45358837
742.0,224.0,14.0,31.055534,181.0,81.0,226.0,1388.0,268.0,974.0,476.0,835.8792,63.0,644.0,162.0,149.0,2111.0,502.0,22.0,984.0,274.0,42.75392,131.0,1465.0,0.0,57.0,219.0,15.0,75.0,539.0,109.237526,70.0,6.0,94.0,264.0,847.0,102.0,64.0,145.0,75.0,108.0,50.048775,114.0,1407.0,714.0,158.0,317.0,10.518928,59.0,0.45358837
791.0,213.0,20.0,32.65035,148.0,87.0,260.0,1244.0,279.0,1354.0,372.0,807.12024,50.0,653.0,140.0,169.54214,2111.0,954.0,25.71149,936.0,257.0,42.77399,140.0,654.0,0.0,194.0,222.0,15.0,181.0,685.0,108.25222,44.0,58.0,150.0,270.0,17.0,85.0,64.0,241.0,133.65909,115.0,48.601463,103.0,945.0,1498.0,178.0,326.0,10.573943,51.0,0.45358837
876.0,676.0,15.0,34.212624,167.0,86.0,242.0,1244.0,305.73065,1521.0,272.3792,761.0,57.0,544.0,158.0,175.0,2064.0,877.0,22.0,1084.0,240.0,42.79406,137.0,390.0,0.0,146.0,211.0,16.0,114.0,746.0,107.26692,85.0,38.0,116.0,261.52576,0.0,53.0,61.0,145.0,87.0,99.0,47.154144,113.95113,1163.0,1051.0,160.0,420.0,10.628957,41.0,0.45358837
752.0,644.0,11.0,35.737854,169.0,85.0,215.0,1381.0,361.0,1850.0,194.0,919.0,252.0,595.0,140.0,102.0,2199.0,608.0,54.0,1100.0,196.0,42.814125,101.0,352.0,0.45358837,94.0,215.0,16.0,104.0,734.0,106.28161,56.0,43.0,131.0,266.4359,1.785815,53.0,64.0,55.0,102.0,92.0,45.706833,118.32546,976.0,968.0,167.0,343.0,10.683972,129.0,0.45358837
270.0,538.0,20.0,37.26039,194.0,97.0,138.0,1354.0,339.0,2061.0,188.0,969.0,197.20203,607.0,128.0,85.0,1855.0,710.0,14.0,1383.0,160.0,42.834194,143.0,311.0,0.0,129.0,204.0,19.0,122.0,788.0,105.29631,67.0,14.0,120.47782,255.0,1.785815,58.0,63.0,50.0,76.0,80.0,44.259514,130.0,994.84753,738.0,236.0,470.0,10.738987,580.0,0.45358837
1555.0,584.0,52.0,38.782467,186.0,79.0,135.0,1090.0,352.0,1747.0,284.0,920.0,93.0,610.0,134.0,118.0,1965.0,1072.0,40.0,1087.0,152.0,42.854263,140.0,355.0,0.0,207.0,213.0,19.0,143.0,635.0,104.311005,44.0,1.0,127.424644,267.0,0.0,72.0,70.3693,49.0,36.0,60.0,42.812206,129.0,1000.0,1048.0,163.0,537.0,10.794003,56.0,0.45358837
208.0,1085.0,35.586754,40.30455,179.0,153.0,104.0,1245.0,414.049,1822.0,342.0,915.0,102.0,613.0,143.0,113.0,2102.0,862.0,36.0,968.0,134.0,42.874336,106.0,348.0,0.0,197.0,187.0,15.0,68.0,511.0,103.325676,66.0,0.0,115.0,306.0,0.0,98.0,74.458206,57.0,84.0,103.0,41.364887,125.0,779.0,828.0,203.0,552.0,10.849017,30.0,0.45358837
186.0,429.0,12.0,41.826622,822.0,83.0,118.0,841.0,539.0,834.0,317.0,975.0,262.0,622.0,142.98566,127.0,2029.0,607.0,28.0,1022.0,245.0,42.89441,159.0,385.0,0.0,270.0,185.0,14.0,39.0,393.0,102.34036,61.332844,0.0,155.0,254.0,0.0,100.0,78.0,41.0,80.0,105.0,39.91273,189.0,1050.0,943.0,220.0,638.0,10.904033,24.0,0.45358837
1043.0,480.71164,6.0,43.3487,1576.0,104.0,137.0,562.0,394.0,537.0,287.0,1133.0,439.0,573.0,136.0,107.0,1751.0,1059.0,158.0,1231.0,277.0,42.914474,100.0,944.0,0.0,172.0,178.0,13.0,31.0,399.0,101.35506,54.0,5.0,83.0,264.0,0.0,92.0,72.0,63.0,379.0,97.0,38.448235,136.0,1041.4302,712.5063,101.0,413.0,10.959046,39.0,0.45358837
2525.0,421.0,18.0,44.870773,260.0,97.0,144.0,413.0,366.0,547.0,243.0,1125.0,318.0,580.0,142.0,135.5722,2412.0,701.7565,117.28608,1022.0,259.0,42.934544,154.0,397.0,0.0,104.0,188.0,14.0,44.0,399.0,100.36974,46.0,37.0,170.0,411.0,0.0,138.0,72.0,51.355656,489.42514,123.0,36.957176,121.0,1039.0,571.0,190.0,344.0,11.014062,34.0,0.45358837
1204.0,486.0,28.0,46.392857,707.0,79.0,150.0,601.0,153.0,572.0,356.0,988.0,350.0,537.0,175.0,181.0,1049.0,688.0,94.0,1038.0,228.0,42.954617,138.0,365.0,0.0,94.0,200.0,13.0,58.0,427.0,99.38444,52.0,52.0,53.0,311.0,0.0,78.0,65.0,51.0,479.0,228.0,35.466114,178.0,965.0,781.0,172.0,388.0,11.0690775,47.93375,0.45358837
886.0,440.0,27.0,47.914936,1210.0,72.0,140.0,632.0,158.0,595.0,149.0,930.0,336.34293,496.0,173.0,113.0,370.0,726.0,17.0,1071.0,228.0,42.974686,105.0,395.0,0.0,84.0,184.0,13.0,71.0,406.0,98.399124,40.0,37.0,151.0,355.0,0.0,84.0,64.0,43.0,462.0,127.0,33.95408,100.0,1079.0,713.0,152.0,362.0,11.12409,38.0,0.45358837
687.0,358.0,23.0,49.437016,1697.0,79.0,140.0,547.0,62.0,575.0,149.0,919.0,361.0,513.0,184.0,107.0,1066.0,1055.0,34.0,1075.6716,156.0,42.99476,160.0,441.0,0.0,106.0,215.0,14.0,77.0,415.0,97.41381,68.0,32.0,139.0,351.0,0.0,82.0,61.0,67.491776,621.0,88.0,32.375526,97.0,1073.0,834.0,151.41414,255.0,11.179106,37.0,0.45358837
909.0,430.0,14.0,50.959084,1257.0,80.0,151.0,586.0,384.0,586.0,141.0,933.0,191.0,503.0,181.0,86.0,1447.0,702.0,40.0,1110.0,130.0,43.014824,176.0,470.0,0.0,58.0,196.0,17.0,43.0,487.0,96.42851,26.0,28.0,81.0,338.0,0.0,71.0,65.83107,39.0,615.0,91.0,30.795444,102.0,1131.0,703.59454,143.0,244.0,11.23412,48.0,0.45358837
936.0,816.0,24.0,52.481167,1432.0,95.0,142.0,502.0,336.45566,528.0,161.0,1005.0,119.0,447.0,217.0,89.0,512.0,1089.0,17.0,1189.0,128.0,43.034897,132.0,493.0,0.0,114.0,199.0,15.0,40.0,575.0,95.4432,49.0,38.0,134.0,298.0,0.0,84.0,65.0,35.598663,597.0,73.0,29.222816,111.0,1233.0,533.0,142.0,256.0,11.289137,44.0,0.45358837
563.0,594.0,14.0,54.003242,1484.0,112.0,144.0,564.0,299.31207,813.1055,159.0,862.0,85.0,398.0,201.0,105.0,372.0,1573.0,38.0,1020.0,104.0,43.054966,127.0,467.1353,0.0,93.01235,217.0,18.0,43.0,507.0,94.4579,48.0,41.0,129.92592,298.0,0.0,39.0,65.0,41.0,601.0,119.0,27.653778,104.0,1284.0,616.0,142.0,339.0,11.34415,43.0,0.45358837
244.0,469.0,20.0,55.525326,1301.215,126.0,178.0,520.0,269.0,1113.0,181.0,972.0,139.0,398.0,201.0,78.0,1214.0,684.0,39.0,1018.0,111.0,43.075035,127.01462,460.0,0.0,50.0,203.0,15.0,36.0,544.0,93.47258,94.0,76.0,123.0,291.0,0.0,74.0,64.0,52.0,570.0,73.0,26.084743,113.0,1258.0,1411.0,133.0,365.0,11.399166,167.0,0.45358837
995.0,585.0,22.0,57.0474,962.0,120.0,206.0,617.0,204.0,1265.0,185.0,1379.0,113.0,374.0,202.0,103.0,1543.0,644.0,26.0,1099.0,117.0,43.095108,126.42607,456.0,0.0,212.0,208.0,20.0,65.0,496.0,92.487274,53.0,25.0,90.0,295.0,0.0,63.0,62.0,49.0,591.0,115.0,24.515705,91.0,1367.0,549.0,136.0,315.0,11.454181,33.0,0.45358837
346.0,790.0,24.0,58.56947,379.0,111.0,210.0,1550.0,294.0,1462.0,148.0,1245.0,89.0,382.0,186.0,114.0,1424.0,779.0,48.0,1078.0,119.0,43.115177,115.0,449.0,0.0,151.0,225.0,22.820198,177.0,531.0,91.50197,95.0,2.0,85.0,381.0,0.0,77.0,64.0,29.0,616.0,111.0,22.946674,86.0,1403.0,542.0,157.0,307.0,11.509195,42.0,0.45358837
703.0,509.0,25.0,60.091553,242.0,121.0,260.0,1777.0,274.0,1454.0,160.0,1294.0,73.0,376.0,215.0,126.0,1203.0,696.0,82.0,1190.532,121.0,43.135242,144.0,455.0,0.0,130.0,227.0,18.0,206.0,475.0,90.516655,56.0,1.0,131.0,308.0,0.0,81.26723,69.0,72.0,599.0,151.0,21.377636,91.0,1850.0,660.0,179.0,340.7333,11.56421,44.0,0.45358837
472.0,619.3149,14.0,61.61363,242.0,125.0,211.0,743.0,384.0,1838.0,121.0,1067.0,55.0,391.3813,210.0,102.0,1034.0,1206.0,35.0,1342.0,89.0,43.155323,164.89586,475.0,0.0,254.0,189.0,18.0,60.0,442.0,89.53136,57.0,15.0,93.0,311.0,0.0,80.0,68.0,73.0,637.0,233.0,19.879864,78.0,1854.6683,692.0,186.0,361.0,11.619225,46.0,0.45358837
554.0,757.0,15.0,63.135708,300.0,86.0,157.0,608.0,437.0,1992.0,139.0,1091.0,138.0,397.0,211.0,135.0,1495.0,1161.0,220.0,1357.0,84.0,43.17538,195.0,501.0,0.0,254.0,225.0,19.0,53.0,393.0,88.54604,62.0,23.02628,121.0,316.0,0.0,82.0,70.0,476.0,591.0,229.0,18.402477,92.041176,1828.3035,701.0,175.0,414.0,11.67424,43.0,0.45358837
973.0,517.0,17.0,64.657776,1238.0,94.0,157.0,827.9517,535.0,1867.025,159.0,1200.0,114.0,412.0,196.0,152.0,1973.0,1610.0,162.0,1293.0,110.0,43.195454,126.0,1107.0,0.0,244.42065,216.0,17.0,41.0,552.0,87.56072,68.0,20.0,127.0,416.0,0.0,87.0,66.0,412.0,597.0,265.0,16.95015,100.0,1830.0,1178.0,219.0,356.0,11.728537,58.0,0.45358837
683.0,607.0,17.0,68.1243,1109.0,117.0,167.0,884.0799,308.0,1680.0,208.0,1198.0,107.0,422.0,222.0,154.0,1077.0,1738.0,198.0,1216.0,124.0,43.414898,167.0,1154.0,0.0,283.0,224.0,14.0,122.0,734.0,86.64365,68.894615,49.0,99.0,313.0,0.45358837,84.0,72.0,245.0,600.0,286.0,15.514636,107.0,1637.0,680.0589,204.0,373.0,12.054821,54.0,0.45358837
